frames=17648
samplerate=44100, outrate=32768
channels=2
num_items=35296
Read 35296 items
idx = 5100	 inval = 164167680	 outidx = 1895	 outval = 4
idx = 5103	 inval = -247070720	 outidx = 1896	 outval = -7
idx = 5106	 inval = -798097408	 outidx = 1897	 outval = -23
idx = 5108	 inval = -964624384	 outidx = 1898	 outval = -28
idx = 5111	 inval = -1083703296	 outidx = 1899	 outval = -32
idx = 5114	 inval = -1229062144	 outidx = 1900	 outval = -36
idx = 5116	 inval = -1272250368	 outidx = 1901	 outval = -37
idx = 5122	 inval = -1340342272	 outidx = 1903	 outval = -39
idx = 5124	 inval = -1351417856	 outidx = 1904	 outval = -40
idx = 5127	 inval = -1359216640	 outidx = 1905	 outval = -40
idx = 5130	 inval = -1368522752	 outidx = 1906	 outval = -40
idx = 5132	 inval = -1371340800	 outidx = 1907	 outval = -40
idx = 5135	 inval = -1373175808	 outidx = 1908	 outval = -40
idx = 5138	 inval = -1375404032	 outidx = 1909	 outval = -40
idx = 5141	 inval = -1375862784	 outidx = 1910	 outval = -41
idx = 5143	 inval = -1376190464	 outidx = 1911	 outval = -41
idx = 5146	 inval = -1376518144	 outidx = 1912	 outval = -41
idx = 5151	 inval = -1376518144	 outidx = 1914	 outval = -41
idx = 5154	 inval = -1376321536	 outidx = 1915	 outval = -41
idx = 5157	 inval = -1376124928	 outidx = 1916	 outval = -41
idx = 5159	 inval = -1375993856	 outidx = 1917	 outval = -41
idx = 5162	 inval = -1375731712	 outidx = 1918	 outval = -41
idx = 5165	 inval = -1375600640	 outidx = 1919	 outval = -40
idx = 5167	 inval = -1375404032	 outidx = 1920	 outval = -40
idx = 5170	 inval = -1375141888	 outidx = 1921	 outval = -40
idx = 5173	 inval = -1374945280	 outidx = 1922	 outval = -40
idx = 5176	 inval = -1374486528	 outidx = 1923	 outval = -40
idx = 5181	 inval = -1374158848	 outidx = 1925	 outval = -40
idx = 5184	 inval = -1373896704	 outidx = 1926	 outval = -40
idx = 5186	 inval = -1373634560	 outidx = 1927	 outval = -40
idx = 5189	 inval = -1373372416	 outidx = 1928	 outval = -40
idx = 5192	 inval = -1373044736	 outidx = 1929	 outval = -40
idx = 5194	 inval = -1372848128	 outidx = 1930	 outval = -40
idx = 5197	 inval = -1372651520	 outidx = 1931	 outval = -40
idx = 5200	 inval = -1372323840	 outidx = 1932	 outval = -40
idx = 5202	 inval = -1372127232	 outidx = 1933	 outval = -40
idx = 5205	 inval = -1371930624	 outidx = 1934	 outval = -40
idx = 5211	 inval = -1371471872	 outidx = 1936	 outval = -40
idx = 5213	 inval = -1371275264	 outidx = 1937	 outval = -40
idx = 5216	 inval = -1370947584	 outidx = 1938	 outval = -40
idx = 5219	 inval = -1370750976	 outidx = 1939	 outval = -40
idx = 5221	 inval = -1370554368	 outidx = 1940	 outval = -40
idx = 5224	 inval = -1370226688	 outidx = 1941	 outval = -40
idx = 5227	 inval = -1369964544	 outidx = 1942	 outval = -40
idx = 5229	 inval = -1369833472	 outidx = 1943	 outval = -40
idx = 5232	 inval = -1369440256	 outidx = 1944	 outval = -40
idx = 5235	 inval = -1369243648	 outidx = 1945	 outval = -40
idx = 5240	 inval = -1368653824	 outidx = 1947	 outval = -40
idx = 5243	 inval = -1368457216	 outidx = 1948	 outval = -40
idx = 5246	 inval = -1368129536	 outidx = 1949	 outval = -40
idx = 5248	 inval = -1367932928	 outidx = 1950	 outval = -40
idx = 5251	 inval = -1367867392	 outidx = 1951	 outval = -40
idx = 5254	 inval = -1367408640	 outidx = 1952	 outval = -40
idx = 5256	 inval = -1367277568	 outidx = 1953	 outval = -40
idx = 5259	 inval = -1367146496	 outidx = 1954	 outval = -40
idx = 5262	 inval = -1366753280	 outidx = 1955	 outval = -40
idx = 5264	 inval = -1366622208	 outidx = 1956	 outval = -40
idx = 5270	 inval = -1366097920	 outidx = 1958	 outval = -40
idx = 5272	 inval = -1365901312	 outidx = 1959	 outval = -40
idx = 5275	 inval = -1365704704	 outidx = 1960	 outval = -40
idx = 5278	 inval = -1365377024	 outidx = 1961	 outval = -40
idx = 5281	 inval = -1365114880	 outidx = 1962	 outval = -40
idx = 5283	 inval = -1364918272	 outidx = 1963	 outval = -40
idx = 5286	 inval = -1364525056	 outidx = 1964	 outval = -40
idx = 5289	 inval = -1364393984	 outidx = 1965	 outval = -40
idx = 5291	 inval = -1364197376	 outidx = 1966	 outval = -40
idx = 5294	 inval = -1363869696	 outidx = 1967	 outval = -40
idx = 5299	 inval = -1363476480	 outidx = 1969	 outval = -40
idx = 5302	 inval = -1363083264	 outidx = 1970	 outval = -40
idx = 5305	 inval = -1363017728	 outidx = 1971	 outval = -40
idx = 5307	 inval = -1362821120	 outidx = 1972	 outval = -40
idx = 5310	 inval = -1362493440	 outidx = 1973	 outval = -40
idx = 5313	 inval = -1362296832	 outidx = 1974	 outval = -40
idx = 5316	 inval = -1361903616	 outidx = 1975	 outval = -40
idx = 5318	 inval = -1361707008	 outidx = 1976	 outval = -40
idx = 5321	 inval = -1361510400	 outidx = 1977	 outval = -40
idx = 5324	 inval = -1361182720	 outidx = 1978	 outval = -40
idx = 5329	 inval = -1360723968	 outidx = 1980	 outval = -40
idx = 5332	 inval = -1360461824	 outidx = 1981	 outval = -40
idx = 5334	 inval = -1360265216	 outidx = 1982	 outval = -40
idx = 5337	 inval = -1360068608	 outidx = 1983	 outval = -40
idx = 5340	 inval = -1359740928	 outidx = 1984	 outval = -40
idx = 5342	 inval = -1359478784	 outidx = 1985	 outval = -40
idx = 5345	 inval = -1359413248	 outidx = 1986	 outval = -40
idx = 5348	 inval = -1358954496	 outidx = 1987	 outval = -40
idx = 5351	 inval = -1358888960	 outidx = 1988	 outval = -40
idx = 5353	 inval = -1358692352	 outidx = 1989	 outval = -40
idx = 5359	 inval = -1358168064	 outidx = 1991	 outval = -40
idx = 5361	 inval = -1357971456	 outidx = 1992	 outval = -40
idx = 5364	 inval = -1357578240	 outidx = 1993	 outval = -40
idx = 5367	 inval = -1357447168	 outidx = 1994	 outval = -40
idx = 5369	 inval = -1357250560	 outidx = 1995	 outval = -40
idx = 5372	 inval = -1356922880	 outidx = 1996	 outval = -40
idx = 5375	 inval = -1356595200	 outidx = 1997	 outval = -40
idx = 5377	 inval = -1356464128	 outidx = 1998	 outval = -40
idx = 5380	 inval = -1356070912	 outidx = 1999	 outval = -40
idx = 5383	 inval = -1355939840	 outidx = 2000	 outval = -40
idx = 5388	 inval = -1355350016	 outidx = 2002	 outval = -40
idx = 5391	 inval = -1355153408	 outidx = 2003	 outval = -40
idx = 5394	 inval = -1354825728	 outidx = 2004	 outval = -40
idx = 5396	 inval = -1354694656	 outidx = 2005	 outval = -40
idx = 5399	 inval = -1354563584	 outidx = 2006	 outval = -40
idx = 5402	 inval = -1354170368	 outidx = 2007	 outval = -40
idx = 5404	 inval = -1354039296	 outidx = 2008	 outval = -40
idx = 5407	 inval = -1353842688	 outidx = 2009	 outval = -40
idx = 5410	 inval = -1353449472	 outidx = 2010	 outval = -40
idx = 5412	 inval = -1353252864	 outidx = 2011	 outval = -40
idx = 5418	 inval = -1352794112	 outidx = 2013	 outval = -40
idx = 5420	 inval = -1352531968	 outidx = 2014	 outval = -40
idx = 5423	 inval = -1352335360	 outidx = 2015	 outval = -40
idx = 5426	 inval = -1352007680	 outidx = 2016	 outval = -40
idx = 5429	 inval = -1351811072	 outidx = 2017	 outval = -40
idx = 5431	 inval = -1351614464	 outidx = 2018	 outval = -40
idx = 5434	 inval = -1351286784	 outidx = 2019	 outval = -40
idx = 5437	 inval = -1351024640	 outidx = 2020	 outval = -40
idx = 5439	 inval = -1350959104	 outidx = 2021	 outval = -40
idx = 5442	 inval = -1350500352	 outidx = 2022	 outval = -40
idx = 5447	 inval = -1350238208	 outidx = 2024	 outval = -40
idx = 5450	 inval = -1349844992	 outidx = 2025	 outval = -40
idx = 5453	 inval = -1349713920	 outidx = 2026	 outval = -40
idx = 5455	 inval = -1349582848	 outidx = 2027	 outval = -40
idx = 5458	 inval = -1349189632	 outidx = 2028	 outval = -40
idx = 5461	 inval = -1348993024	 outidx = 2029	 outval = -40
idx = 5464	 inval = -1348599808	 outidx = 2030	 outval = -40
idx = 5466	 inval = -1348468736	 outidx = 2031	 outval = -40
idx = 5469	 inval = -1348206592	 outidx = 2032	 outval = -40
idx = 5472	 inval = -1347878912	 outidx = 2033	 outval = -40
idx = 5477	 inval = -1347485696	 outidx = 2035	 outval = -40
idx = 5480	 inval = -1347092480	 outidx = 2036	 outval = -40
idx = 5482	 inval = -1346961408	 outidx = 2037	 outval = -40
idx = 5485	 inval = -1346764800	 outidx = 2038	 outval = -40
idx = 5488	 inval = -1346437120	 outidx = 2039	 outval = -40
idx = 5490	 inval = -1346240512	 outidx = 2040	 outval = -40
idx = 5493	 inval = -1346109440	 outidx = 2041	 outval = -40
idx = 5496	 inval = -1345781760	 outidx = 2042	 outval = -40
idx = 5499	 inval = -1345585152	 outidx = 2043	 outval = -40
idx = 5501	 inval = -1345454080	 outidx = 2044	 outval = -40
idx = 5507	 inval = -1344929792	 outidx = 2046	 outval = -40
idx = 5509	 inval = -1344667648	 outidx = 2047	 outval = -40
idx = 5512	 inval = -1344405504	 outidx = 2048	 outval = -40
out_num is	2048
out_rate is	32768
threshold is	0
infile is	file.wav
wavname os	thiswav
pw is	0
